,FPR,TPR,Thresholds
0,0.0,0.0,1.9984195659909294
1,0.0,0.006756756756756757,0.9984195659909295
2,0.0,0.3581081081081081,0.9849565923075326
3,0.003745318352059925,0.3581081081081081,0.9840329509336168
4,0.003745318352059925,0.38513513513513514,0.9788401029236039
5,0.00749063670411985,0.38513513513513514,0.9772807661989554
6,0.00749063670411985,0.4527027027027027,0.9678779849670698
7,0.011235955056179775,0.4527027027027027,0.9665516493810419
8,0.011235955056179775,0.4864864864864865,0.9546116726335829
9,0.0149812734082397,0.4864864864864865,0.9543345696960821
10,0.0149812734082397,0.6621621621621622,0.8967176726028161
11,0.018726591760299626,0.6621621621621622,0.8921334338639281
12,0.018726591760299626,0.6824324324324325,0.8797965420826895
13,0.02247191011235955,0.6824324324324325,0.8700584283982836
14,0.02247191011235955,0.7162162162162162,0.8371227006221504
15,0.0299625468164794,0.7162162162162162,0.8285076726650789
16,0.0299625468164794,0.7297297297297297,0.8174452712408811
17,0.033707865168539325,0.7297297297297297,0.8126696095065655
18,0.033707865168539325,0.7905405405405406,0.7134406662540349
19,0.03745318352059925,0.7905405405405406,0.7076091804997492
20,0.03745318352059925,0.8108108108108109,0.6122834710850404
21,0.04119850187265917,0.8108108108108109,0.6120960517046746
22,0.04119850187265917,0.8175675675675675,0.595336308757244
23,0.04868913857677903,0.8175675675675675,0.5684757166032232
24,0.04868913857677903,0.831081081081081,0.5512805817968082
25,0.052434456928838954,0.831081081081081,0.545341028062613
26,0.052434456928838954,0.8445945945945946,0.4847773793077335
27,0.056179775280898875,0.8445945945945946,0.45107695986660123
28,0.056179775280898875,0.8513513513513513,0.4478900849821909
29,0.0599250936329588,0.8513513513513513,0.4329586216258147
30,0.0599250936329588,0.8648648648648649,0.3954967238743236
31,0.0749063670411985,0.8648648648648649,0.3560726091412535
32,0.0749063670411985,0.8716216216216216,0.349856457795414
33,0.08614232209737828,0.8716216216216216,0.3210288580658346
34,0.08614232209737828,0.8783783783783784,0.30634360375185915
35,0.0898876404494382,0.8783783783783784,0.30068573690788125
36,0.0898876404494382,0.8918918918918919,0.2746653467337265
37,0.09737827715355805,0.8918918918918919,0.2551395000377479
38,0.09737827715355805,0.8986486486486487,0.23871280000171796
39,0.11235955056179775,0.8986486486486487,0.1941223854378967
40,0.11235955056179775,0.9054054054054054,0.18310022856353375
41,0.13857677902621723,0.9054054054054054,0.13001433466519285
42,0.13857677902621723,0.9121621621621622,0.12364883033862162
43,0.14606741573033707,0.9121621621621622,0.10880918072651732
44,0.14606741573033707,0.918918918918919,0.10849291381067042
45,0.1760299625468165,0.918918918918919,0.07410234121412385
46,0.1760299625468165,0.9256756756756757,0.0739503459013507
47,0.20599250936329588,0.9256756756756757,0.05713773980857282
48,0.20599250936329588,0.9324324324324325,0.05414309611954399
49,0.21348314606741572,0.9324324324324325,0.05029724138995048
50,0.21348314606741572,0.9527027027027027,0.04736466893379096
51,0.24719101123595505,0.9527027027027027,0.036880187871445785
52,0.24719101123595505,0.9662162162162162,0.03356193185550163
53,0.3595505617977528,0.9662162162162162,0.018625402030916803
54,0.3595505617977528,0.972972972972973,0.017874625860460538
55,0.45692883895131087,0.972972972972973,0.00848453956025119
56,0.45692883895131087,0.9797297297297297,0.008290381923897751
57,0.5131086142322098,0.9797297297297297,0.00623707473414244
58,0.5131086142322098,0.9864864864864865,0.006214633535407656
59,0.6404494382022472,0.9864864864864865,0.00317489073345403
60,0.6404494382022472,0.9932432432432432,0.0031742568782259766
61,0.8014981273408239,0.9932432432432432,0.0013582215519723517
62,0.8014981273408239,1.0,0.0013519316392168615
63,1.0,1.0,6.949617655517058e-05
